State,County,Region,RDistance
North Carolina ,Perquimans ,South,0.760812019992785
North Carolina ,Person ,South,-0.326012028140994
North Carolina ,Pitt ,South,0.508358152107654
North Carolina ,Polk ,South,-0.266406952212932
North Carolina ,Randolph ,South,0.884758366522143
North Carolina ,Richmond ,South,0.805323104911863
North Carolina ,Robeson ,South,1.28219920194477
North Carolina ,Rockingham ,South,-0.551385343314451
North Carolina ,Rowan ,South,0.434600454806441
North Carolina ,Rutherford ,South,0.794250428169645
North Carolina ,Sampson ,South,0.94889374111572
North Carolina ,Scotland ,South,0.602765879048993
North Carolina ,Stanly ,South,0.591154292211556
North Carolina ,Stokes ,South,0.144578407667423
North Carolina ,Surry ,South,0.06799515152809
North Carolina ,Swain ,South,-0.937836480402119
North Carolina ,Transylvania ,South,-1.43038345433933
North Carolina ,Tyrrell ,South,-1.31787624532463
North Carolina ,Union ,South,0.160409778489581
North Carolina ,Vance ,South,1.02301556763625
North Carolina ,Wake ,South,-0.598843732085318
North Carolina ,Warren ,South,0.750237337244337
North Carolina ,Washington  ,South,-1.42881629279454
North Carolina ,Watauga ,South,-0.997397252271668
North Carolina ,Wayne ,South,1.2274747590431
North Carolina ,Wilkes ,South,0.005440001140525
North Carolina ,Wilson ,South,0.478836879775973
North Carolina ,Yadkin ,South,0.561747276769996
North Carolina ,Yancey ,South,-1.24999332945577
North Dakota ,Adams ,Midwest,0.185932671365917
North Dakota ,Barnes ,Midwest,-0.905475780554551
North Dakota ,Benson ,Midwest,-0.018849650391706
North Dakota ,Billings ,Midwest,-2.30384449741901
North Dakota ,Bottineau ,Midwest,-0.74148367506586
North Dakota ,Bowman ,Midwest,-0.968911260480532
North Dakota ,Burke ,Midwest,-1.20498845107047
North Dakota ,Burleigh ,Midwest,-0.164093765578544
North Dakota ,Cass ,Midwest,0.035483869484764
North Dakota ,Cavalier ,Midwest,1.11745658309237
North Dakota ,Dickey ,Midwest,0.320481438275804
North Dakota ,Divide ,Midwest,-0.610544746238325
North Dakota ,Dunn ,Midwest,-0.511530994608841
North Dakota ,Eddy ,Midwest,-0.576495683056379
North Dakota ,Emmons ,Midwest,0.07601678711699
North Dakota ,Foster ,Midwest,-0.162222028242735
North Dakota ,Golden Valley ,Midwest,-0.91038479877925
North Dakota ,Grand Forks ,Midwest,-0.79997106144509
North Dakota ,Grant ,Midwest,-0.452545771717033
North Dakota ,Griggs ,Midwest,0.77999373985293
North Dakota ,Hettinger ,Midwest,0.100198276794356
North Dakota ,Kidder ,Midwest,-1.66314660352549
North Dakota ,LaMoure ,Midwest,0.53217914730864
North Dakota ,Logan ,Midwest,0.513463981699356
North Dakota ,McHenry ,Midwest,-0.80741979460538
North Dakota ,McIntosh ,Midwest,0.187522623314967
North Dakota ,McKenzie ,Midwest,-0.910992143984379
North Dakota ,McLean ,Midwest,-0.504279656605817
North Dakota ,Mercer ,Midwest,-0.349674304681828
North Dakota ,Morton ,Midwest,0.057762280380482
North Dakota ,Mountrail ,Midwest,-1.03879026769299
North Dakota ,Nelson ,Midwest,-0.119228325303868
North Dakota ,Oliver ,Midwest,-0.418337584054892
North Dakota ,Pembina ,Midwest,0.458873966454254
North Dakota ,Pierce ,Midwest,0.539254165436573
North Dakota ,Ramsey ,Midwest,0.270664473233711
North Dakota ,Ransom ,Midwest,-0.593385851862357
North Dakota ,Renville ,Midwest,-0.148654080775879
North Dakota ,Richland ,Midwest,0.531891077848113
North Dakota ,Rolette ,Midwest,1.03737310694328
North Dakota ,Sargent ,Midwest,0.309915426726921
North Dakota ,Sheridan ,Midwest,-0.454164803436777
North Dakota ,Sioux ,Midwest,0.487141281073627
North Dakota ,Slope ,Midwest,-1.57989148320157
North Dakota ,Stark ,Midwest,0.301854300986239
North Dakota ,Steele ,Midwest,-1.90427844808206
North Dakota ,Stutsman ,Midwest,-0.540741983921219
North Dakota ,Towner ,Midwest,0.630645545001405
North Dakota ,Traill ,Midwest,-0.166446729453313
North Dakota ,Walsh ,Midwest,0.510440309661021
North Dakota ,Ward ,Midwest,-0.240118441822726
North Dakota ,Wells ,Midwest,0.18150655788639
North Dakota ,Williams ,Midwest,-0.460650274226114
Ohio ,Adams ,Midwest,0.180773280344213
Ohio ,Allen ,Midwest,0.805361569631317
Ohio ,Ashland ,Midwest,-0.315968263847732
Ohio ,Ashtabula ,Midwest,-0.406401113745815
Ohio ,Athens ,Midwest,-0.697644571620858
Ohio ,Auglaize ,Midwest,0.120088057324222
Ohio ,Belmont ,Midwest,0.94943962523558
Ohio ,Brown ,Midwest,1.00547900043608
Ohio ,Butler ,Midwest,0.353977660355885
Ohio ,Carroll ,Midwest,0.127263210703626
Ohio ,Champaign ,Midwest,0.44287693907932
Ohio ,Clark ,Midwest,-0.396069455693843
Ohio ,Clermont ,Midwest,-0.500288617145576
Ohio ,Clinton ,Midwest,0.010980701027893
Ohio ,Columbiana ,Midwest,0.818380800424277
Ohio ,Coshocton ,Midwest,0.40212799467274
Ohio ,Crawford ,Midwest,0.555009460407243
Ohio ,Cuyahoga ,Midwest,-0.514847227353699
Ohio ,Darke ,Midwest,0.097409436277188
Ohio ,Defiance ,Midwest,0.604055377874915
Ohio ,Delaware  ,Midwest,-0.739003455836813
Ohio ,Erie ,Midwest,-1.20731637475307
Ohio ,Fairfield ,Midwest,0.280866110509582
Ohio ,Fayette ,Midwest,0.628266744815366
Ohio ,Franklin ,Midwest,-0.525065613764681
Ohio ,Fulton ,Midwest,0.350973836668242
Ohio ,Gallia ,Midwest,0.600195922668221
Ohio ,Geauga ,Midwest,-1.0879560369242
Ohio ,Greene ,Midwest,-0.308667144563051
Ohio ,Guernsey ,Midwest,0.285823510584065
Ohio ,Hamilton ,Midwest,-0.207776631286724
Ohio ,Hancock ,Midwest,-0.898254709058024
Ohio ,Hardin ,Midwest,-0.161821524028039
Ohio ,Harrison ,Midwest,-0.206762248979673
Ohio ,Henry ,Midwest,0.471860639823195
Ohio ,Highland ,Midwest,0.125075207945999
Ohio ,Hocking ,Midwest,-0.467762123708692
Ohio ,Holmes ,Midwest,-0.358668061829431
Ohio ,Huron ,Midwest,0.199624059930338
Ohio ,Jackson ,Midwest,1.13315771195411
Ohio ,Jefferson ,Midwest,0.070667078886936
Ohio ,Knox ,Midwest,-0.319210849767185
Ohio ,Lake ,Midwest,-0.698947134251336
Ohio ,Lawrence ,Midwest,0.768253974830405
Ohio ,Licking ,Midwest,-0.191933361955504
Ohio ,Logan ,Midwest,-0.078141637920621
Ohio ,Lorain ,Midwest,-0.607366750625509
Ohio ,Lucas ,Midwest,-1.22981963530945
Ohio ,Madison ,Midwest,-0.063959052804903
Ohio ,Mahoning ,Midwest,0.215670938751845
Ohio ,Marion ,Midwest,-0.309819905296388
Ohio ,Medina ,Midwest,-0.033989697300003
Ohio ,Meigs ,Midwest,0.838067107875629
Ohio ,Mercer ,Midwest,0.438300755477389
Ohio ,Miami ,Midwest,0.244528783973774
Ohio ,Monroe ,Midwest,0.125717591150405
Ohio ,Montgomery ,Midwest,-0.083012236996881
Ohio ,Morgan ,Midwest,0.049118609451607
Ohio ,Morrow ,Midwest,0.01171535320544
Ohio ,Muskingum ,Midwest,0.188228305348487
Ohio ,Noble ,Midwest,0.426414600858437
Ohio ,Ottawa ,Midwest,-2.00208055446077
Ohio ,Paulding ,Midwest,-0.37920520941399
Ohio ,Perry ,Midwest,-0.06471590147353
Ohio ,Pickaway ,Midwest,-0.444024485121394
Ohio ,Pike ,Midwest,0.828826176003261
Ohio ,Portage ,Midwest,-0.452982780753111
Ohio ,Preble ,Midwest,0.041120800269699
Ohio ,Putnam ,Midwest,1.46356184702876
Ohio ,Richland ,Midwest,-0.576453087238159
Ohio ,Ross ,Midwest,0.54377642875993
Ohio ,Sandusky ,Midwest,-0.233988631764783
Ohio ,Scioto ,Midwest,0.483108553155312
Ohio ,Seneca ,Midwest,-0.098100680471134
Ohio ,Shelby ,Midwest,0.513708705090322
Ohio ,Stark ,Midwest,-0.088205009271491
Ohio ,Summit ,Midwest,-0.349557096910244
Ohio ,Trumbull ,Midwest,0.372953065213149
Ohio ,Tuscarawas ,Midwest,0.228346265895076
Ohio ,Union ,Midwest,-0.283076195171809
Ohio ,Van Wert ,Midwest,1.50291893494922
Ohio ,Vinton ,Midwest,-0.599163430453895
Ohio ,Warren ,Midwest,0.077962264061559
Ohio ,Washington  ,Midwest,0.438207182268573
Ohio ,Wayne ,Midwest,-0.74203107763815
Ohio ,Williams ,Midwest,0.383789205050945
Ohio ,Wood ,Midwest,0.086394474636852
Ohio ,Wyandot ,Midwest,-1.09251059063853
Oklahoma ,Adair ,South,0.53613574841776
Oklahoma ,Alfalfa ,South,-1.47962113954749
Oklahoma ,Atoka ,South,0.850882618635994
Oklahoma ,Beaver ,South,-0.605856134337859
Oklahoma ,Beckham ,South,0.465352140824021
Oklahoma ,Blaine ,South,0.122807650092813
Oklahoma ,Bryan ,South,0.723858100692042
Oklahoma ,Caddo ,South,0.265943242564388
Oklahoma ,Canadian ,South,-0.001114826179007
Oklahoma ,Carter ,South,0.521787346837049
Oklahoma ,Cherokee ,South,0.366900912804868
Oklahoma ,Choctaw ,South,0.63471509834002
Oklahoma ,Cimarron ,South,-2.36656779584754
Oklahoma ,Cleveland ,South,-0.462602776759788
Oklahoma ,Coal ,South,1.26143279000919
Oklahoma ,Comanche ,South,-0.29726920629356
Oklahoma ,Cotton ,South,-0.40754586801903
Oklahoma ,Craig ,South,0.997186008924904
Oklahoma ,Creek ,South,0.693406797230076
Oklahoma ,Custer ,South,-0.577275380390874
Oklahoma ,Delaware  ,South,0.724781760085776
Oklahoma ,Dewey ,South,0.277053652080167
Oklahoma ,Ellis ,South,-0.364426863531142
Oklahoma ,Garfield ,South,1.13615714590319
Oklahoma ,Garvin ,South,0.651738412853998
Oklahoma ,Grady ,South,0.482470461846178
Oklahoma ,Grant ,South,-0.138511534782688
Oklahoma ,Greer ,South,0.134445405156012
Oklahoma ,Harmon ,South,-0.53790537992116
Oklahoma ,Harper ,South,-0.726428538577672
Oklahoma ,Haskell ,South,1.56438598433749
Oklahoma ,Hughes ,South,0.922864803168397
Oklahoma ,Jackson ,South,0.232155941159476
Oklahoma ,Jefferson ,South,-0.015227152608285
Oklahoma ,Johnston ,South,-0.542668462308824
Oklahoma ,Kay ,South,0.647239193833518
Oklahoma ,Kingfisher ,South,0.653329261950177
Oklahoma ,Kiowa ,South,0.22957936069889
Oklahoma ,Latimer ,South,0.775857621857345
Oklahoma ,Le Flore ,South,0.262292699258179
Oklahoma ,Lincoln ,South,1.04638875469149
Oklahoma ,Logan ,South,-0.271713678503972
Oklahoma ,Love ,South,0.31521784580733
Oklahoma ,Major ,South,0.351039777926311
Oklahoma ,Marshall ,South,0.671943784475852
Oklahoma ,Mayes ,South,1.10491038232253
Oklahoma ,McClain ,South,0.411491274332172
Oklahoma ,McCurtain ,South,-0.937798781540802
Oklahoma ,McIntosh ,South,0.823918383042484
Oklahoma ,Murray ,South,0.35886125914311
Oklahoma ,Muskogee ,South,1.27507841266319
Oklahoma ,Noble ,South,-0.379393302150498
Oklahoma ,Nowata ,South,0.844231518704943
Oklahoma ,Okfuskee ,South,1.43728273455601
Oklahoma ,Oklahoma  ,South,-0.073105192454317
Oklahoma ,Okmulgee ,South,1.19927615419782
Oklahoma ,Osage ,South,-0.481854635309261
Oklahoma ,Ottawa ,South,0.8859471857713
Oklahoma ,Pawnee ,South,0.024476188655987
Oklahoma ,Payne ,South,-1.19265310187606
Oklahoma ,Pittsburg ,South,0.473244920529761
Oklahoma ,Pontotoc ,South,1.39352894388653
Oklahoma ,Pottawatomie ,South,0.914218825891649
Oklahoma ,Pushmataha ,South,0.686798216284992
Oklahoma ,Roger Mills ,South,-0.141880004698392
Oklahoma ,Rogers ,South,0.450920373944546
Oklahoma ,Seminole ,South,1.28555926817085
Oklahoma ,Sequoyah ,South,-0.362663905520333
Oklahoma ,Stephens ,South,1.19960493081246
Oklahoma ,Texas  ,South,-0.529737497894291
Oklahoma ,Tillman ,South,-0.975144531543557
Oklahoma ,Tulsa ,South,0.118202130809546
Oklahoma ,Wagoner ,South,0.214527613023077
Oklahoma ,Washington  ,South,0.022434236932101
Oklahoma ,Washita ,South,0.269819330711365
Oklahoma ,Woods ,South,0.189389036977621
Oklahoma ,Woodward ,South,-1.13183988928499
Oregon ,Baker ,West,0.08590930201383
Oregon ,Benton ,West,-1.71741663976844
Oregon ,Clackamas ,West,0.148629298662592
Oregon ,Clatsop ,West,-0.797685843075034
Oregon ,Columbia ,West,-0.070220511484199
Oregon ,Coos ,West,-0.221977094252998
Oregon ,Crook ,West,-0.942087574860568
Oregon ,Curry ,West,-0.571227399841082
Oregon ,Deschutes ,West,-0.781367750061723
Oregon ,Douglas ,West,-0.055610712289105
Oregon ,Gilliam ,West,-0.705222515708293
Oregon ,Grant ,West,-0.457522188938772
Oregon ,Harney ,West,-2.18070406427106
Oregon ,Hood River ,West,-0.052106031196001
Oregon ,Jackson ,West,-0.414887003230812
Oregon ,Jefferson ,West,-0.481282415632417
Oregon ,Josephine ,West,0.198719468130184
Oregon ,Klamath ,West,-0.577254285082694
Oregon ,Lake ,West,-1.31102518964526
Oregon ,Lane ,West,-0.897838451203024
Oregon ,Lincoln ,West,-1.4191393435856
Oregon ,Linn ,West,-0.074186385558323
Oregon ,Malheur ,West,0.485878532671583
Oregon ,Marion ,West,-0.028901298276624
Oregon ,Morrow ,West,-0.06113762110495
Oregon ,Multnomah ,West,-0.378020879328745
Oregon ,Polk ,West,-0.465223228546926
Oregon ,Sherman ,West,-0.952267328292776
Oregon ,Tillamook ,West,-1.17315916419961
Oregon ,Umatilla ,West,0.413941952152132
Oregon ,Union ,West,-0.55817194778061
Oregon ,Wallowa ,West,-0.867504248032889
Oregon ,Wasco ,West,-0.293690160841657
Oregon ,Washington  ,West,-0.261925124062774
Oregon ,Wheeler ,West,-0.962858264821943
Oregon ,Yamhill ,West,0.64172568488874
Pennsylvania ,Adams ,Northeast,0.29510583636411
Pennsylvania ,Allegheny ,Northeast,-0.494245795367081
Pennsylvania ,Armstrong ,Northeast,0.337573785000614
Pennsylvania ,Beaver ,Northeast,0.926137137160181
Pennsylvania ,Bedford ,Northeast,0.894258689045754
Pennsylvania ,Berks ,Northeast,0.011729783952224
Pennsylvania ,Blair ,Northeast,0.843427415660192
Pennsylvania ,Bradford ,Northeast,1.01855985825922
Pennsylvania ,Bucks ,Northeast,-0.418595023110871
Pennsylvania ,Butler ,Northeast,-0.076151672939393
Pennsylvania ,Cambria ,Northeast,1.28541263575825
Pennsylvania ,Cameron ,Northeast,0.917552207264189
Pennsylvania ,Carbon ,Northeast,0.527487883632779
Pennsylvania ,Centre ,Northeast,-1.18159550851586
Pennsylvania ,Chester ,Northeast,-0.692372689853721
Pennsylvania ,Clarion ,Northeast,0.469001223818483
Pennsylvania ,Clearfield ,Northeast,1.05642566675888
Pennsylvania ,Clinton ,Northeast,0.276240830188713
Pennsylvania ,Columbia ,Northeast,1.14806347872038
Pennsylvania ,Crawford ,Northeast,-0.067041602173805
Pennsylvania ,Cumberland ,Northeast,-0.153298967879098
Pennsylvania ,Dauphin ,Northeast,0.051239442935254
Pennsylvania ,Delaware  ,Northeast,0.133034606634291
Pennsylvania ,Elk ,Northeast,1.25994628876005
Pennsylvania ,Erie ,Northeast,0.1161288899472
Pennsylvania ,Fayette ,Northeast,1.27127127175939
Pennsylvania ,Forest ,Northeast,0.241649504905177
Pennsylvania ,Franklin ,Northeast,0.351351729896271
Pennsylvania ,Fulton ,Northeast,0.677470311719426
Pennsylvania ,Greene ,Northeast,1.17539288599617
Pennsylvania ,Huntingdon ,Northeast,-0.639726567491945
Pennsylvania ,Indiana  ,Northeast,0.039816376312266
Pennsylvania ,Jefferson ,Northeast,1.42187095904312
Pennsylvania ,Juniata ,Northeast,0.305499987458779
Pennsylvania ,Lackawanna ,Northeast,1.12048699153331
Pennsylvania ,Lancaster ,Northeast,-0.32582563904289
Pennsylvania ,Lawrence ,Northeast,0.629725928900825
Pennsylvania ,Lebanon ,Northeast,-0.230864599066394
Pennsylvania ,Lehigh ,Northeast,0.175366270041073
Pennsylvania ,Luzerne ,Northeast,0.545615214425902
Pennsylvania ,Lycoming ,Northeast,-0.362467496151791
Pennsylvania ,McKean ,Northeast,1.03855452330708
Pennsylvania ,Mercer ,Northeast,0.714935336186898
Pennsylvania ,Mifflin ,Northeast,0.745332572384928
Pennsylvania ,Monroe ,Northeast,0.190693526189101
Pennsylvania ,Montgomery ,Northeast,-0.579378783792013
Pennsylvania ,Montour ,Northeast,0.187883926619638
Pennsylvania ,Northampton ,Northeast,0.354034536045651
Pennsylvania ,Northumberland ,Northeast,1.10984675704432
Pennsylvania ,Perry ,Northeast,0.538311124153259
Pennsylvania ,Philadelphia ,Northeast,0.411560770082998
Pennsylvania ,Pike ,Northeast,0.552926956259593
Pennsylvania ,Potter ,Northeast,0.451537102401487
Pennsylvania ,Schuylkill ,Northeast,0.267634501440118
Pennsylvania ,Snyder ,Northeast,1.20484778948226
Pennsylvania ,Somerset ,Northeast,0.443154933316077
Pennsylvania ,Sullivan ,Northeast,0.676341199383086
Pennsylvania ,Susquehanna ,Northeast,-0.035206168083151
Pennsylvania ,Tioga ,Northeast,-0.607435420552021
Pennsylvania ,Union ,Northeast,0.979962758717352
Pennsylvania ,Venango ,Northeast,1.48690213875941
Pennsylvania ,Warren ,Northeast,1.17222827624289
Pennsylvania ,Washington  ,Northeast,0.688033673786993
Pennsylvania ,Wayne ,Northeast,0.866146380864156
Pennsylvania ,Westmoreland ,Northeast,0.71732163110947
Pennsylvania ,Wyoming  ,Northeast,0.605417759152526
Pennsylvania ,York ,Northeast,0.331785066439798
Rhode Island ,Bristol ,Northeast,0.293024721313228
Rhode Island ,Kent ,Northeast,1.09790611223374
Rhode Island ,Newport ,Northeast,-0.525454594764475
Rhode Island ,Providence ,Northeast,1.00915716678296
Rhode Island ,Washington  ,Northeast,-0.569617798468501
South Carolina ,Abbeville ,South,0.345299674917538
South Carolina ,Aiken ,South,-0.727509556026136
South Carolina ,Allendale ,South,-0.197108772721182
South Carolina ,Anderson ,South,-0.128635630999971
South Carolina ,Bamberg ,South,1.33618054049853
South Carolina ,Barnwell ,South,0.096744916706583
South Carolina ,Beaufort ,South,-1.05758888695637
South Carolina ,Berkeley ,South,-0.192283064001842
South Carolina ,Calhoun ,South,0.079454291490052
South Carolina ,Charleston ,South,-1.41060705944302
South Carolina ,Cherokee ,South,0.894736642774882
South Carolina ,Chester ,South,0.981033575232123
South Carolina ,Chesterfield ,South,0.353142668467566
South Carolina ,Clarendon ,South,-0.728914020155487
South Carolina ,Colleton ,South,-1.29798992508784
South Carolina ,Darlington ,South,0.713171108574176
South Carolina ,Dillon ,South,0.957488173528703
South Carolina ,Dorchester ,South,-0.009104594594873
South Carolina ,Edgefield ,South,0.690605464313731
South Carolina ,Fairfield ,South,1.06622015361184
South Carolina ,Florence ,South,1.03327495542586
South Carolina ,Georgetown ,South,-1.51548418490488
South Carolina ,Greenville ,South,-0.468650637472813
South Carolina ,Greenwood ,South,0.034988243574673
South Carolina ,Hampton ,South,-0.065112560942311
South Carolina ,Horry ,South,0.051139966879162
South Carolina ,Jasper ,South,-1.54811341254272
South Carolina ,Kershaw ,South,-0.441080495680592
South Carolina ,Lancaster ,South,1.55624620045411
South Carolina ,Laurens ,South,0.640154648600903
South Carolina ,Lee ,South,0.363475200335013
South Carolina ,Lexington ,South,-0.185827514953197
South Carolina ,Marion ,South,1.5710137692489
South Carolina ,Marlboro ,South,1.47303273767196
South Carolina ,McCormick ,South,-0.322130583508754
South Carolina ,Newberry ,South,0.874012458930542
South Carolina ,Oconee ,South,-0.185668502162141
South Carolina ,Orangeburg ,South,-0.344791711035762
South Carolina ,Pickens ,South,-0.339932928853002
South Carolina ,Richland ,South,-0.123063711206123
South Carolina ,Saluda ,South,0.737973845473784
South Carolina ,Spartanburg ,South,-1.19098766888073
South Carolina ,Sumter ,South,0.959052589355897
South Carolina ,Union ,South,0.613274609391118
South Carolina ,Williamsburg ,South,0.281597662967523
South Carolina ,York ,South,0.745471415693353
South Dakota ,Aurora ,Midwest,-0.284687091967545
South Dakota ,Beadle ,Midwest,0.587588389020759
South Dakota ,Bennett ,Midwest,0.02133030284985
South Dakota ,Bon Homme ,Midwest,0.595035865812895
South Dakota ,Brookings ,Midwest,-0.486772607032865
South Dakota ,Brown ,Midwest,-0.970427756722137
South Dakota ,Brule ,Midwest,-0.037394243732373
South Dakota ,Buffalo ,Midwest,-0.098543551365845
South Dakota ,Butte ,Midwest,0.119163715863381
South Dakota ,Campbell ,Midwest,0.140310634435509
South Dakota ,Charles Mix ,Midwest,-0.821189009080167
South Dakota ,Clark ,Midwest,0.341876157811338
South Dakota ,Clay ,Midwest,-0.283945793481825
South Dakota ,Codington ,Midwest,1.05052072914023
South Dakota ,Corson ,Midwest,1.07720836502905
South Dakota ,Custer ,Midwest,-1.4038375141141
South Dakota ,Davison ,Midwest,0.952006251118951
South Dakota ,Day ,Midwest,-0.383376994235474
South Dakota ,Deuel ,Midwest,0.208993760593672
South Dakota ,Dewey ,Midwest,1.08644890285426
South Dakota ,Douglas ,Midwest,-1.57117340528458
South Dakota ,Edmunds ,Midwest,-0.05507112893553
South Dakota ,Fall River ,Midwest,-0.310822426281628
South Dakota ,Faulk ,Midwest,0.171515004726035
South Dakota ,Grant ,Midwest,0.168930288202927
South Dakota ,Gregory ,Midwest,0.098712735903945
South Dakota ,Haakon ,Midwest,-0.44473779347728
South Dakota ,Hamlin ,Midwest,0.799166200875524
South Dakota ,Hand ,Midwest,0.124548938108479
South Dakota ,Hanson ,Midwest,0.284534036100689
South Dakota ,Harding ,Midwest,-1.22218090376741
South Dakota ,Hughes ,Midwest,-0.81076529743678
South Dakota ,Hutchinson ,Midwest,0.24470183960189
South Dakota ,Hyde ,Midwest,-0.14820706129637
South Dakota ,Jackson ,Midwest,-1.38392781833898
South Dakota ,Jerauld ,Midwest,0.516250957241256
South Dakota ,Jones ,Midwest,-1.15644311447963
South Dakota ,Kingsbury ,Midwest,-0.7036117121294
South Dakota ,Lake ,Midwest,0.262632855418014
South Dakota ,Lawrence ,Midwest,-0.270909845445757
South Dakota ,Lincoln ,Midwest,0.316381911205972
South Dakota ,Lyman ,Midwest,-0.966222552342019
South Dakota ,Marshall ,Midwest,-0.177640314323966
South Dakota ,McCook ,Midwest,0.077852510236709
South Dakota ,McPherson ,Midwest,-1.2113857621063
South Dakota ,Meade ,Midwest,-0.032865286580187
South Dakota ,Mellette ,Midwest,0.586172857812029
South Dakota ,Miner ,Midwest,0.162098413230978
South Dakota ,Minnehaha ,Midwest,-0.000126741622304
South Dakota ,Moody ,Midwest,0.479036636414594
South Dakota ,Oglala Lakota ,Midwest,1.07585020842737
South Dakota ,Pennington ,Midwest,-0.468839289064047
South Dakota ,Perkins ,Midwest,-0.019188396731536
South Dakota ,Potter ,Midwest,0.367493970885352
South Dakota ,Roberts ,Midwest,-0.877229007029861
South Dakota ,Sanborn ,Midwest,0.744890546398347
South Dakota ,Spink ,Midwest,0.680343318924691
South Dakota ,Stanley ,Midwest,-1.2142523994893
South Dakota ,Sully ,Midwest,-1.2477620100753
South Dakota ,Todd ,Midwest,1.40742846078837
South Dakota ,Tripp ,Midwest,1.12699006415257
South Dakota ,Turner ,Midwest,0.602581368470301
South Dakota ,Union ,Midwest,0.566745754130099
South Dakota ,Walworth ,Midwest,0.422470472619472
South Dakota ,Yankton ,Midwest,-0.208635448653719
South Dakota ,Ziebach ,Midwest,1.1467063063337
Tennessee ,Anderson ,South,-0.533498619170514
Tennessee ,Bedford ,South,0.041004196173821
Tennessee ,Benton ,South,0.099052262581016
Tennessee ,Bledsoe ,South,-0.759326015505136
Tennessee ,Blount ,South,-0.709220616579111
Tennessee ,Bradley ,South,0.43468734578176
Tennessee ,Campbell ,South,-0.226828708979003
Tennessee ,Cannon ,South,0.5980057092127
Tennessee ,Carroll ,South,1.10283345886171
Tennessee ,Carter ,South,-0.833035547603264
Tennessee ,Cheatham ,South,0.425750813809596
Tennessee ,Chester ,South,1.40467069998526
Tennessee ,Claiborne ,South,1.32113501677999
Tennessee ,Clay ,South,-0.225719975960969
Tennessee ,Cocke ,South,-0.257780246957991
Tennessee ,Coffee ,South,0.049973172379916
Tennessee ,Crockett ,South,0.604360763367727
Tennessee ,Cumberland ,South,-0.482549994669496
Tennessee ,Davidson ,South,-0.491040246246614
Tennessee ,Decatur ,South,0.333166363055033
Tennessee ,DeKalb ,South,-0.643492119577904
Tennessee ,Dickson ,South,0.380787508273101
Tennessee ,Dyer ,South,-0.41057587754944
Tennessee ,Fayette ,South,0.117471535874312
Tennessee ,Fentress ,South,0.584735567887097
Tennessee ,Franklin ,South,-0.071255916120369
Tennessee ,Gibson ,South,-0.093901777078234
Tennessee ,Giles ,South,0.869179924818685
Tennessee ,Grainger ,South,0.370620318748864
Tennessee ,Greene ,South,0.124960684296827
Tennessee ,Grundy ,South,0.325142134097343
Tennessee ,Hamblen ,South,-0.042990414578293
Tennessee ,Hamilton ,South,-0.606810792865871
Tennessee ,Hancock ,South,1.27405380637017
Tennessee ,Hardeman ,South,0.962830196492132
Tennessee ,Hardin ,South,-0.234488950863935
Tennessee ,Hawkins ,South,-0.227684745812504
Tennessee ,Haywood ,South,-0.094687298957506
Tennessee ,Henderson ,South,0.564533732830282
Tennessee ,Henry ,South,-0.87917357542964
Tennessee ,Hickman ,South,0.642856073199576
Tennessee ,Houston ,South,0.654317716779586
Tennessee ,Humphreys ,South,-1.24210062850773
Tennessee ,Jackson ,South,0.478572944902309
Tennessee ,Jefferson ,South,0.285317193536269
Tennessee ,Johnson ,South,-0.115438059520435
Tennessee ,Knox ,South,-0.767348867491904
Tennessee ,Lake ,South,-2.01984044464578
Tennessee ,Lauderdale ,South,0.322044970736096
Tennessee ,Lawrence ,South,0.612273355594033
Tennessee ,Lewis ,South,-1.29508500102677
Tennessee ,Lincoln ,South,-0.14357799725168
Tennessee ,Loudon ,South,0.107611752808659
Tennessee ,Macon ,South,1.87736731137767
Tennessee ,Madison ,South,0.474841408883759
Tennessee ,Marion ,South,-0.523451041340326
Tennessee ,Marshall ,South,0.857677508921467
Tennessee ,Maury ,South,0.52201624347425
Tennessee ,McMinn ,South,0.646946378137201
Tennessee ,McNairy ,South,0.623945365897998
Tennessee ,Meigs ,South,-1.06361792019272
Tennessee ,Monroe ,South,0.356181983580504
Tennessee ,Montgomery ,South,-0.652724761871791
Tennessee ,Moore ,South,-0.033912406752147
Tennessee ,Morgan ,South,0.151713759009459
Tennessee ,Obion ,South,-0.196387800952502
Tennessee ,Overton ,South,0.923707709311033
Tennessee ,Perry ,South,-1.159407789375
Tennessee ,Pickett ,South,0.344322424626428
Tennessee ,Polk ,South,-1.31831539951349
Tennessee ,Putnam ,South,-0.616886555486721
Tennessee ,Rhea ,South,0.139975520177261
Tennessee ,Roane ,South,-0.557822978327857
Tennessee ,Robertson ,South,0.933953380776864
Tennessee ,Rutherford ,South,-0.23585621358254
Tennessee ,Scott ,South,-0.138393499844
Tennessee ,Sequatchie ,South,0.384409066307128
Tennessee ,Sevier ,South,-0.782217766051322
Tennessee ,Shelby ,South,-0.07723159515061
Tennessee ,Smith ,South,0.085331006290727
Tennessee ,Stewart ,South,-1.08144083834461
Tennessee ,Sullivan ,South,-0.808956236573115
Tennessee ,Sumner ,South,0.561297998250928
Tennessee ,Tipton ,South,0.625125080758122
Tennessee ,Trousdale ,South,1.01778314205181
Tennessee ,Unicoi ,South,-0.24315067199318
Tennessee ,Union ,South,0.077598117456638
Tennessee ,Van Buren ,South,-0.449398802892426
Tennessee ,Warren ,South,-0.273925574469265
