eBird_count,eBird_code,State,County,PerCapitaIncome,Population,Region,Subregion,logcheck,logGDP,logpop,RDistance,RDistance_Deviation
3568,US-NC-133,North Carolina,Onslow,21084,179935,South,South Atlantic,8.1797604936999,9.956269737975097,12.100350953544918,2.82782837610518,0.29503036808453104
23501,US-NC-135,North Carolina,Orange,34465,136057,South,South Atlantic,10.064798252418377,10.447699595319753,11.82082919455998,2.2470404239232304,-0.7966252666827535
5930,US-NC-137,North Carolina,Pamlico,23724,13115,South,South Atlantic,8.68777949199177,10.074242472958618,9.481511892300974,1.9565735254938952,-1.3425901497222388
569,US-NC-139,North Carolina,Pasquotank,22745,40419,South,South Atlantic,6.343880434126331,10.032100620004105,10.607055250423958,3.4533127441316442,1.470697893985673
3316,US-NC-141,North Carolina,Pender,23526,53412,South,South Atlantic,8.106514516255185,10.065861471520387,10.885790718803854,2.6486240967892702,-0.041804031724672404
325,US-NC-143,North Carolina,Perquimans,23809,13463,South,South Atlantic,5.783825182329737,10.077818939438902,9.507700460979235,3.513502021893577,1.5838303444343056
3073,US-NC-145,North Carolina,Person,21292,39361,South,South Atlantic,8.030409562130485,9.966086694292647,10.580530757347516,2.520597387793028,-0.28244448879922773
3404,US-NC-147,North Carolina,Pitt,23029,170485,South,South Atlantic,8.132706489693264,10.044509570248016,12.046402595295957,2.9144676028658347,0.457878443237989
1684,US-NC-149,North Carolina,Polk,24611,20381,South,South Atlantic,7.428927194802272,10.11094877644823,9.922358373286379,2.779789232187563,0.20473544727902143
1818,US-NC-151,North Carolina,Randolph,20523,142042,South,South Atlantic,7.505492274737424,9.929301487429107,11.863878067498588,3.0806467883684157,0.7702307287036109
826,US-NC-153,North Carolina,Richmond,17236,46534,South,South Atlantic,6.716594773520978,9.75475549873573,10.74793850718724,3.058088465887805,0.7278298494251416
1047,US-NC-155,North Carolina,Robeson,15343,134535,South,South Atlantic,6.953684210870537,9.638414622945206,11.809579667220213,3.0898036676604113,0.7874421030760242
8141,US-NC-157,North Carolina,Rockingham,21102,92974,South,South Atlantic,9.004668301573977,9.957123101702038,11.440075163155973,2.2476020849914833,-0.7955695621563698
3165,US-NC-159,North Carolina,Rowan,20912,138265,South,South Atlantic,8.059908334578276,9.948078435864003,11.836927412594822,2.8148238020012992,0.27058682282000596
1126,US-NC-161,North Carolina,Rutherford,19551,67403,South,South Atlantic,7.026426808699636,9.88078171500049,11.118444806295598,3.0987364126479875,0.8042321920628769
883,US-NC-163,North Carolina,Sampson,19479,63687,South,South Atlantic,6.78332520060396,9.877092241176596,11.061735739100111,3.2053013560170247,1.0045328705814653
876,US-NC-165,North Carolina,Scotland,15679,36201,South,South Atlantic,6.775366090936392,9.66007751636045,10.49684202174171,2.8849261761197553,0.4023520418288917
1340,US-NC-167,North Carolina,Stanly,20504,60529,South,South Atlantic,7.200424892944957,9.928375268043908,11.010877868015744,3.0247577060306168,0.6651809744399118
1941,US-NC-169,North Carolina,Stokes,21311,47063,South,South Atlantic,7.57095858316901,9.966978650317326,10.7592424086558,2.8047508308267464,0.25165355173502973
3055,US-NC-171,North Carolina,Surry,20219,73486,South,South Atlantic,8.024534871605695,9.914378035367301,11.204850190867559,2.6433600315566457,-0.051698428554682554
2949,US-NC-173,North Carolina,Swain,19626,14017,South,South Atlantic,7.989221408815276,9.884610496766438,9.548026157663058,2.18729002971421,-0.9089327866180313
10939,US-NC-175,North Carolina,Transylvania,23757,32894,South,South Atlantic,9.30008966411979,10.075632502878522,10.401045549301214,1.9076092624086352,-1.4346239350279408
1858,US-NC-177,North Carolina,Tyrrell,16658,4272,South,South Atlantic,7.527255919373784,9.720645860495285,8.35983738064003,1.9537976756654454,-1.34780766860346
6165,US-NC-179,North Carolina,Union,28894,205426,South,South Atlantic,8.726643415598444,10.271389240089327,12.232841150744216,2.8659721857722107,0.3667259061859477
610,US-NC-181,North Carolina,Vance,17905,45120,South,South Atlantic,6.413458957167357,9.792835282432533,10.71708088617194,3.2389211444911106,1.067725007039424
54307,US-NC-183,North Carolina,Wake,33166,929214,South,South Atlantic,10.902408411057234,10.409280533774044,13.742094346488953,2.3303751695388533,-0.6399883318403227
466,US-NC-185,North Carolina,Warren,19052,20792,South,South Atlantic,6.1441856341256456,9.854927361920751,9.942323576321327,3.2425516624833506,1.0745489699134183
5191,US-NC-187,North Carolina,Washington,18779,12958,South,South Atlantic,8.55468163582723,9.840494503208207,9.469468637009902,1.8261383685103376,-1.5877575530024084
8998,US-NC-189,North Carolina,Watauga,21854,51557,South,South Atlantic,9.104757609401117,9.992139250130691,10.850443270721076,2.065183033919121,-1.1384464834904042
1048,US-NC-191,North Carolina,Wayne,21557,123382,South,South Atlantic,6.954638864880987,9.978455868773434,11.723040512714919,3.3640206909708312,1.3028635361848002
3154,US-NC-193,North Carolina,Wilkes,19029,69184,South,South Atlantic,8.056426767522984,9.853719410302007,11.14452490099888,2.5593303246364467,-0.20964162056246194
1959,US-NC-195,North Carolina,Wilson,20972,81365,South,South Atlantic,7.580189417944541,9.950943493692423,11.306700484094714,2.9254154865893347,0.47845620989212867
964,US-NC-197,North Carolina,Yadkin,22726,38217,South,South Atlantic,6.871091294610546,10.031264922477954,10.551035721777897,3.1668544238966176,0.9322675800721177
5302,US-NC-199,North Carolina,Yancey,20257,17724,South,South Atlantic,8.57583938684897,9.916255691813806,9.782674932319381,1.9707403057559456,-1.3159621085559643
913,US-SC-001,South Carolina,Abbeville,18134,25233,South,South Atlantic,6.816735880594968,9.805543908206001,10.135907940630547,2.8968692467275994,0.42480037305975726
15862,US-SC-003,South Carolina,Aiken,24769,161710,South,South Atlantic,9.671681590643265,10.117348150251422,11.99355988657199,2.202979920640326,-0.8794418893395478
888,US-SC-005,South Carolina,Allendale,13334,10214,South,South Atlantic,6.78897174299217,9.498072443178005,9.23151460720759,2.4144981094016416,-0.4818698981341898
8331,US-SC-007,South Carolina,Anderson,22081,188480,South,South Atlantic,9.027738775974909,10.00247278922055,12.14674717944536,2.461606843068201,-0.3933237870093843
177,US-SC-009,South Carolina,Bamberg,18902,15814,South,South Atlantic,5.176149732573829,9.847023015555001,9.668650902630873,3.680106597352335,1.8969821976955221
1141,US-SC-011,South Carolina,Barnwell,18862,22399,South,South Atlantic,7.039660349862076,9.84490459510383,10.016771593989466,2.782933159910498,0.2106448095534095
24631,US-SC-013,South Carolina,Beaufort,32503,165354,South,South Atlantic,10.11176109118361,10.389087671750044,12.015843909227106,2.227511689422397,-0.8333316979673856
8880,US-SC-015,South Carolina,Berkeley,24165,184366,South,South Atlantic,9.091556835986216,10.092660584279184,12.12467819132548,2.502899288495967,-0.3157100373522303
852,US-SC-017,South Carolina,Calhoun,23023,15109,South,South Atlantic,6.747586526829315,10.04424899524437,9.62304587173984,3.0026857207871984,0.6236942201590145
71787,US-SC-019,South Carolina,Charleston,30158,358736,South,South Atlantic,11.181458680147426,10.314205506925742,12.790342020904253,1.855440239715626,-1.532681422909997
849,US-SC-021,South Carolina,Cherokee,18240,55587,South,South Atlantic,6.744059186311348,9.811372263628323,10.925704639950524,3.135875200085567,0.87403867896114
500,US-SC-023,South Carolina,Chester,18098,32879,South,South Atlantic,6.214608098422191,9.803556713911078,10.400589435082308,3.2744024812345867,1.1344161307784313
1471,US-SC-025,South Carolina,Chesterfield,17140,46452,South,South Atlantic,7.293697720601438,9.749170192151771,10.74617480036565,2.756711521623379,0.16135832025654545
4648,US-SC-027,South Carolina,Clarendon,17665,34652,South,South Atlantic,8.444192298531748,9.779340559793246,10.453110723010031,2.112299527093928,-1.0498857875057206
10460,US-SC-029,South Carolina,Colleton,18769,38453,South,South Atlantic,9.255313737618915,9.83996185165625,10.557191995297144,1.7742038196889138,-1.685374321130964
1263,US-SC-031,South Carolina,Darlington,20105,68346,South,South Atlantic,7.141245122350491,9.908723819331374,11.132338318127967,3.0679438935542156,0.7463542232601349
500,US-SC-033,South Carolina,Dillon,14988,31661,South,South Atlantic,6.214608098422191,9.615005159913578,10.362840918533156,3.104085014207702,0.8142854843339231
5633,US-SC-035,South Carolina,Dorchester,24495,139802,South,South Atlantic,8.636397438894713,10.106224294072675,11.84798241483116,2.668288418927336,-0.004842748376333656
614,US-SC-037,South Carolina,Edgefield,20753,26698,South,South Atlantic,6.419994928147142,9.94044609352166,10.192343935215678,3.233312052494523,1.0571820939831205
344,US-SC-039,South Carolina,Fairfield,20257,23589,South,South Atlantic,5.840641657373398,9.916255691813806,10.068535780659627,3.4849780536195056,1.5302163695311926
1464,US-SC-041,South Carolina,Florence,22432,137393,South,South Atlantic,7.288927694521257,10.018243789834317,11.830600711329938,3.2574954534563325,1.1026374892416042
19778,US-SC-043,South Carolina,Georgetown,24437,60280,South,South Atlantic,9.892325487829936,10.10385365616035,11.006755652740432,1.8038475194140806,-1.629655686268184
26226,US-SC-045,South Carolina,Greenville,26643,459857,South,South Atlantic,10.17450656409137,10.190281730926614,13.038670850570101,2.299675948874107,-0.6976909358556614
3056,US-SC-047,South Carolina,Greenwood,21053,69727,South,South Atlantic,8.024862150286411,9.954798346770556,11.152342896200478,2.664476625323561,-0.012007438949713834
1325,US-SC-049,South Carolina,Hampton,19332,20840,South,South Atlantic,7.1891677384203225,9.869517032964975,9.944629495867304,2.706413286311971,0.06681718559583975
8992,US-SC-051,South Carolina,Horry,24002,276688,South,South Atlantic,9.104090572133472,10.085892439191387,12.530645796565704,2.5952460810810205,-0.14213395661669642
10349,US-SC-053,South Carolina,Jasper,17350,25408,South,South Atlantic,9.244645175668174,9.761347785375005,10.142819364046863,1.5926151318165025,-2.0266904823584495
5111,US-SC-055,South Carolina,Kershaw,22638,61918,South,South Atlantic,8.53915035876828,10.027385189192366,11.033566208000359,2.4343896751615053,-0.44448148509201224
477,US-SC-057,South Carolina,Lancaster,21003,77946,South,South Atlantic,6.1675164908883415,9.952420563645306,11.263771558223787,3.630007906540198,1.8028161291431912
1356,US-SC-059,South Carolina,Laurens,19153,66457,South,South Atlantic,7.212294468500341,9.860214640302662,11.104310400955953,2.9831802369651115,0.5870314911143657
708,US-SC-061,South Carolina,Lee,14740,18890,South,South Atlantic,6.56244409369372,9.598320165743328,9.846387960495555,2.780114156512487,0.20534617873246122
11820,US-SC-063,South Carolina,Lexington,26886,266575,South,South Atlantic,9.377548290960089,10.199360984014199,12.49341090888638,2.5513939987708913,-0.2245588288446487
234,US-SC-067,South Carolina,Marion,16531,32695,South,South Atlantic,5.455321115357702,9.7129926850530115,10.394977439995376,3.5893021960183504,1.7263052130826257
238,US-SC-069,South Carolina,Marlboro,14577,28542,South,South Atlantic,5.472270673671475,9.587200223074012,10.259131965660336,3.441739608575235,1.4489448968812813
1032,US-SC-065,South Carolina,McCormick,22150,10091,South,South Atlantic,6.939253946041508,10.005592775473282,9.219399216464529,2.758672487223117,0.16504417348145625
637,US-SC-071,South Carolina,Newberry,21591,37514,South,South Atlantic,6.456769655572163,9.980031840175913,10.532469475620287,3.3322621489697584,1.2431698197479906
4269,US-SC-073,South Carolina,Oconee,23904,74419,South,South Atlantic,8.359134886757962,10.081801087932543,11.217466564562281,2.6216460683114993,-0.09251224061920645
6189,US-SC-075,South Carolina,Orangeburg,17687,91836,South,South Atlantic,8.73052880173936,9.780585185434793,11.427759656597921,2.229629909869374,-0.8293502667446228
7588,US-SC-077,South Carolina,Pickens,21182,119483,South,South Atlantic,8.934323331054905,9.960907043403614,11.690929380819647,2.352900200471675,-0.59765002773339
14769,US-SC-079,South Carolina,Richland,25763,389708,South,South Atlantic,9.600285668426311,10.156694633064722,12.873153019727845,2.503895114409099,-0.31383827164973266
457,US-SC-081,South Carolina,Saluda,19725,19895,South,South Atlantic,6.124683390894205,9.889642145714076,9.89822372286103,3.27135368076151,1.1286855707638654
45336,US-SC-083,South Carolina,Spartanburg,21889,286789,South,South Atlantic,10.721856697849455,9.993739506513155,12.566502032718224,1.736152562126613,-1.756895897244605
1325,US-SC-085,South Carolina,Sumter,20340,107645,South,South Atlantic,7.1891677384203225,9.920344669602551,11.586594054895428,3.1640950207040848,0.9270809744746593
716,US-SC-087,South Carolina,Union,19037,28594,South,South Atlantic,6.573680166960646,9.85413973290579,10.26095218458911,3.096716973750516,0.8004364317630793
1255,US-SC-089,South Carolina,Williamsburg,14845,33944,South,South Atlantic,7.134890851565884,9.60541838719786,10.432467386882161,2.6359731838101044,-0.06558283152031702
3202,US-SC-091,South Carolina,York,26553,230934,South,South Atlantic,8.07153089355666,10.186898014636986,12.349887234394114,3.1429860383273382,0.8874042913251448
38487,US-VA-001,Virginia,Accomack,22703,33289,South,South Atlantic,10.55807580091745,10.030252353327626,10.412982291067124,1.2203507543581171,-2.72640283649535
24999,US-VA-003,Virginia,Albemarle,37239,100636,South,South Atlantic,10.126591103050316,10.525111878184058,11.519265325516407,2.1972431424871957,-0.8902248027466649
12153,US-VA-510,Virginia,Alexandria,54608,143684,South,South Atlantic,9.4053313318708,10.907935671146488,11.875371722792163,2.989357229726108,0.5986418369008534
1003,US-VA-005,Virginia,Alleghany,24162,16240,South,South Atlantic,6.910750787961936,10.092536430079509,9.69523261371567,2.9763734741401295,0.5742374223591513
1069,US-VA-007,Virginia,Amelia,25100,12712,South,South Atlantic,6.974478911025045,10.130623125119875,9.450301708216552,2.9086664324506373,0.4469744974033626
3880,US-VA-009,Virginia,Amherst,22580,32244,South,South Atlantic,8.263590432617319,10.024819837703653,10.381087258403491,2.3959936633841408,-0.5166510651459383
3155,US-VA-011,Virginia,Appomattox,23636,15054,South,South Atlantic,8.056743774975313,10.070526252465566,9.619399015594476,2.329324100220962,-0.6419639336741699
14317,US-VA-013,Virginia,Arlington,62018,214861,South,South Atlantic,9.569202921360327,11.035179944472429,12.277746586403131,3.1291849289216596,0.8614635692558463
17250,US-VA-015,Virginia,Augusta,25519,73726,South,South Atlantic,9.755567422459507,10.147178551737998,11.208110797511461,1.9685589745202772,-1.3200621635343177
1229,US-VA-017,Virginia,Bath,28704,4686,South,South Atlantic,7.113956109566034,10.264791764858522,8.452334619067742,2.6629729013486525,-0.014833855620680274
5647,US-VA-019,Virginia,BedfordCity+County,28184.1322796336,75227,South,South Atlantic,8.638879709672837,10.246514413440147,11.22826548805077,2.625018510951081,-0.08617335911073581
637,US-VA-021,Virginia,Bland,18501,6795,South,South Atlantic,6.456769655572163,9.825580063659602,8.823942326585245,2.7596957510817908,0.16696751185818753
7924,US-VA-023,Virginia,Botetourt,32490,33076,South,South Atlantic,8.977651407818442,10.388687628663146,10.406563222842058,2.3440677414973448,-0.6142516179901342
886,US-VA-520,Virginia,Bristol,18820,17713,South,South Atlantic,6.786716950605081,9.842675413139371,9.782054112252597,2.852809116647128,0.3419844518784968
531,US-VA-025,Virginia,Brunswick,16060,17220,South,South Atlantic,6.274762021241939,9.684086987500752,9.753826777981722,2.981359631656773,0.5836094606881692
1176,US-VA-027,Virginia,Buchanan,17489,23920,South,South Atlantic,7.069874128458572,9.769327390849192,10.082470208064567,2.719853413001219,0.09207940044926943
2880,US-VA-029,Virginia,Buckingham,17167,17126,South,South Atlantic,7.965545573129992,9.75074421527093,9.748353055586138,2.1428565094650476,-0.9924505362034232
244,US-VA-530,Virginia,Buena Vista,18453,6699,South,South Atlantic,5.497168225293202,9.822982237876477,8.809713540508268,3.2754340132143724,1.1363550100095607
1015,US-VA-031,Virginia,Campbell,23231,54967,South,South Atlantic,6.922643891475888,10.053242872620965,10.914488284142575,3.249922981452807,1.0884041848131807
1467,US-VA-033,Virginia,Caroline,25718,28757,South,South Atlantic,7.2909747781429814,10.154946414830384,10.266636494850344,2.9816505759696375,0.5841563229248061
1726,US-VA-035,Virginia,Carroll,19385,29979,South,South Atlantic,7.453561871643373,9.87225485010503,10.3082524155299,2.6666120923658716,-0.007993590830378403
2596,US-VA-036,Virginia,Charles City,26198,7205,South,South Atlantic,7.86172707782398,10.173438350957595,8.882530508433623,2.3055467531079623,-0.6866561055041943
1077,US-VA-037,Virginia,Charlotte,18762,12478,South,South Atlantic,6.981934677156389,9.839588826685896,9.431722372670732,2.653483165793205,-0.032670870408325683
8598,US-VA-540,Virginia,Charlottesville,27268,43663,South,South Atlantic,9.059284897056227,10.213469132482675,10.684256340523897,2.231582821691767,-0.8256795514911305
7673,US-VA-550,Virginia,Chesapeake,29905,225597,South,South Atlantic,8.945462952177666,10.305780969478658,12.326505500645283,2.8124741692143256,0.2661704263333065
15075,US-VA-041,Virginia,Chesterfield,32572,320430,South,South Atlantic,9.620793021595386,10.391208302587023,12.67741912275185,2.6485216552526296,-0.04199658200104751
6777,US-VA-043,Virginia,Clarke,38748,14191,South,South Atlantic,8.821289805136113,10.564834420546276,9.560363239834537,2.324668558640569,-0.650714542532422
743,US-VA-570,Virginia,Colonial Heights,27610,17481,South,South Atlantic,6.610696044717759,10.225933304924201,9.768869855811184,3.2677665876431017,1.1219432297761887
197,US-VA-580,Virginia,Covington,20160,5880,South,South Atlantic,5.2832037287379885,9.911455722185305,8.679312040892672,3.4327819958066272,1.4321080661306138
876,US-VA-045,Virginia,Craig,21498,5199,South,South Atlantic,6.775366090936392,9.975715186533009,8.556221578383715,2.6372131736768285,-0.06325213247606469
6161,US-VA-047,Virginia,Culpeper,27379,47330,South,South Atlantic,8.725994381014571,10.217531575165962,10.764899622900293,2.4288955246893145,-0.4548083527529093
1233,US-VA-049,Virginia,Cumberland,21540,9943,South,South Atlantic,7.117205503164344,9.977666950710379,9.204624064980074,2.635444629418935,-0.06657630836024364
1135,US-VA-590,Virginia,Danville,19626,42996,South,South Atlantic,7.034387929915503,9.884610496766438,10.668862367092954,2.9866601051860453,0.593572290966288
1088,US-VA-051,Virginia,Dickenson,18215,15749,South,South Atlantic,6.992096427415888,9.810000709442663,9.664532150174582,2.685453155540073,0.027420285614289892
1245,US-VA-053,Virginia,Dinwiddie,23781,27977,South,South Atlantic,7.126890808898808,10.076642221505265,10.239138023028598,2.9930144815751802,0.6055160490359427
232,US-VA-595,Virginia,Emporia,19710,5773,South,South Atlantic,5.44673737166631,9.888881400146765,8.660947155060933,3.31984058512153,1.2198221071850897
1057,US-VA-057,Virginia,Essex,21532,11180,South,South Atlantic,6.963189985870238,9.977295479680848,9.32188174670909,2.7500408365544224,0.14882002479789083
114578,US-VA-059,Virginia,Fairfax,50532,1101071,South,South Atlantic,11.64901109275699,10.830362077949928,13.911793900455786,2.3965076420934093,-0.5156849849233451
6349,US-VA-600,Virginia,Fairfax City,44345,23027,South,South Atlantic,8.75605259917045,10.699755241810553,10.04442271945762,2.6190174347390274,-0.09745305015278373
525,US-VA-610,Virginia,Falls Church,59088,12731,South,South Atlantic,6.263398262591624,10.986783137092344,9.451795243061646,4.012541064241591,2.5218297993152334
20896,US-VA-061,Virginia,Fauquier,39600,66015,South,South Atlantic,9.947313032076158,10.586584397242571,11.097637267913301,2.2180600383644227,-0.8510971287008035
2530,US-VA-063,Virginia,Floyd,21816,15371,South,South Atlantic,7.835974581721566,9.990398924525424,9.640237896224932,2.384427301095631,-0.5383913311390174
4342,US-VA-065,Virginia,Fluvanna,30881,25860,South,South Atlantic,8.376090350438238,10.33789638703407,10.160452652325848,2.542987323531303,-0.24036011115513298
3847,US-VA-067,Virginia,Franklin,24557,56195,South,South Atlantic,8.255048902752295,10.108752224963046,10.936583063952368,2.6231699645236226,-0.08964790798194161
420,US-VA-620,Virginia,Franklin City,19588,8539,South,South Atlantic,6.040254711277414,9.882672412822208,9.052399183907607,3.0942862697695888,0.7958676529389634
6264,US-VA-069,Virginia,Frederick,30112,79453,South,South Atlantic,8.74257423767064,10.312679042385106,11.282920930849217,2.6444273867113672,-0.0496922156768633
1835,US-VA-630,Virginia,Fredericksburg,27222,25931,South,South Atlantic,7.51479976048867,10.21178074889202,10.163194443157385,2.8858673966175865,0.40412117057227515
106,US-VA-640,Virginia,Galax,21769,6977,South,South Atlantic,4.663439094112067,9.988242218400936,8.850374303939237,3.8774002587910545,2.2678176057033896
2025,US-VA-071,Virginia,Giles,23485,17111,South,South Atlantic,7.613324979540639,10.064117198461096,9.747476810531971,2.5948070442674225,-0.14295917520057713
7632,US-VA-073,Virginia,Gloucester,28673,36868,South,South Atlantic,8.940105213128122,10.263711192398603,10.515099245113555,2.2878058547074804,-0.7200020997383388
1385,US-VA-075,Virginia,Goochland,45039,21565,South,South Atlantic,7.233455418621439,10.715284060080414,9.978826909081944,3.412079817675002,1.3931960168629922
2528,US-VA-077,Virginia,Grayson,20591,15377,South,South Atlantic,7.8351837552667485,9.932609366108146,9.640628165515693,2.3359614638089887,-0.6294882696497228
2413,US-VA-079,Virginia,Greene,26998,18577,South,South Atlantic,7.7886260656250315,10.203518068168773,9.829679535391405,2.6435340839429187,-0.051371277711580905
504,US-VA-081,Virginia,Greensville,16380,12078,South,South Atlantic,6.222576268071369,9.70381635740706,9.399140894867847,2.9354958841693204,0.4974034397331472
5242,US-VA-083,Virginia,Halifax,20929,35938,South,South Atlantic,8.564458383883352,9.948891035989977,10.4895505104864,2.205254646571162,-0.8751662886308572
6384,US-VA-650,Virginia,Hampton,25247,136957,South,South Atlantic,8.761550139129644,10.136462615763627,11.82742228693006,2.626973822035793,-0.08249813417652355
3667,US-VA-085,Virginia,Hanover,33540,100328,South,South Atlantic,8.207129168071326,10.4204940353772,11.516200097503885,3.069013736691259,0.7483651125777989
3424,US-VA-660,Virginia,Harrisonburg,17080,49926,South,South Atlantic,8.138564737261632,9.745663467342562,10.818297188128485,2.3392319283814182,-0.62334106727511
14265,US-VA-087,Virginia,Henrico,33115,311314,South,South Atlantic,9.5655642636476,10.40774163091908,12.648557328113608,2.6822530682691377,0.0214053652153052
605,US-VA-089,Virginia,Henry,19852,53451,South,South Atlantic,6.405228458030842,9.89606003670733,10.88652062535208,3.372332181616488,1.318485908450891
5257,US-VA-091,Virginia,Highland,26372,2276,South,South Atlantic,8.567315800819449,10.18005812023319,7.730174795246222,1.558084908501964,-2.091593882488347
627,US-VA-670,Virginia,Hopewell,20388,22429,South,South Atlantic,6.440946540632921,9.922701771459932,10.018110043372825,3.1634564898776727,0.9258807846773217
2531,US-VA-093,Virginia,Isle of Wight,30903,35373,South,South Atlantic,7.836369760545124,10.338608545551804,10.473704096244782,2.911013255709816,0.4513856130696925
18500,US-VA-095,Virginia,James City,39133,68171,South,South Atlantic,9.825526011066415,10.574721379784181,11.12977453345857,2.279070662887299,-0.7364208655468393
1114,US-VA-097,Virginia,King and Queen,23868,7020,South,South Atlantic,7.01571242048723,10.080293928641973,8.856518497019858,2.6789467092115324,0.015190695158465165
4048,US-VA-099,Virginia,King George,34234,24151,South,South Atlantic,8.305978210967302,10.44097458125561,10.092081066090932,2.648029872278874,-0.04292094286694665
2128,US-VA-101,Virginia,King William,26940,15959,South,South Atlantic,7.662937850461535,10.201367449964355,9.677778212399186,2.6655890203619026,-0.009916568594826826
2859,US-VA-103,Virginia,Lancaster,30737,11303,South,South Atlantic,7.958227192322312,10.33322241961703,9.33282345619073,2.521130282870956,-0.28144285315514406
642,US-VA-105,Virginia,Lee,16664,25497,South,South Atlantic,6.464588303689961,9.721005982940808,10.146316077166736,3.011381519267542,0.6400389417983056
305,US-VA-678,Virginia,Lexington,14763,7026,South,South Atlantic,5.720311776607412,9.599879329534089,8.857372832825773,2.979125925550956,0.5794109613087174
22275,US-VA-107,Virginia,Loudoun,46565,326477,South,South Atlantic,10.01122025233901,10.748604464955758,12.696114781113186,2.7765222361059454,0.1985947643191531
3753,US-VA-109,Virginia,Louisa,26956,33384,South,South Atlantic,8.23031079913502,10.201961186066107,10.415832022271388,2.574315895873165,-0.1814745705757829
1246,US-VA-111,Virginia,Lunenburg,17630,12759,South,South Atlantic,7.1276936993473985,9.777357275391916,9.453992183921743,2.529124019888115,-0.2664177342200049
2067,US-VA-680,Virginia,Lynchburg,21440,76467,South,South Atlantic,7.633853559681768,9.973013615184739,11.244614554197703,2.9017672370307634,0.43400669129242175
3786,US-VA-113,Virginia,Madison,27296,13249,South,South Atlantic,8.239065331769268,10.214495450291405,9.491677356868124,2.3173249065442456,-0.6645177544630483
2126,US-VA-683,Virginia,Manassas,28752,39317,South,South Atlantic,7.661997558901893,10.26646260902334,10.579412274300488,2.9676391290614723,0.5578202480956416
119,US-VA-685,Virginia,Manassas Park,26944,15125,South,South Atlantic,4.77912349311153,10.201515917042054,9.624104282899042,4.180636103085705,2.837783144492605
159,US-VA-690,Virginia,Martinsville,19900,13808,South,South Atlantic,5.0689042022202315,9.898475010712584,9.53300341332321,3.748355619667432,2.0252638355940524
2154,US-VA-115,Virginia,Mathews,31342,8943,South,South Atlantic,7.675081857716334,10.352714330083161,9.09862638234618,2.6210983996252812,-0.09354164490531362
6118,US-VA-117,Virginia,Mecklenburg,20056,32274,South,South Atlantic,8.718990524710849,9.90628363983813,10.382017231501298,2.0586878960911528,-1.1506548183600476
1272,US-VA-119,Virginia,Middlesex,30531,10851,South,South Atlantic,7.148345743900068,10.32649783986004,9.292012520620208,2.9374833878877578,0.5011391743075334
18061,US-VA-121,Virginia,Montgomery,23548,94910,South,South Atlantic,9.8015101964236635,10.066796170148152,11.460684353124538,1.9474686603481686,-1.3597037577142568
3533,US-VA-125,Virginia,Nelson,26059,14940,South,South Atlantic,8.169902647359145,10.168118476957156,9.611797458686809,2.3498007796360536,-0.6034757343566243
2243,US-VA-127,Virginia,New Kent,32068,18791,South,South Atlantic,7.715569534520208,10.375613927162842,9.841133310789152,2.831492334738547,0.30191718636759374
6604,US-VA-700,Virginia,Newport News,25310,181025,South,South Atlantic,8.795430805040018,10.13895485353917,12.106390422257022,2.6844951308468645,0.025619571514318804
11827,US-VA-710,Virginia,Norfolk,24659,244090,South,South Atlantic,9.378140332251117,10.112897224395695,12.40529228872501,2.452778008894347,-0.40991856404996346
26863,US-VA-131,Virginia,Northampton,23473,12339,South,South Atlantic,10.198505154086057,10.063606103428887,9.420520256898534,1.1228774114089468,-2.9096148395513817
2004,US-VA-133,Virginia,Northumberland,28568,12334,South,South Atlantic,7.602900462204755,10.260042489274284,9.420114955551439,2.674407256820492,0.006658288859712104
92,US-VA-720,Virginia,Norton,22699,3998,South,South Atlantic,4.5217885770490405,10.030076149635702,8.293549515060345,3.8522134719426586,2.220476234930395
1253,US-VA-135,Virginia,Nottoway,19337,15862,South,South Atlantic,7.133295954896068,9.869775638050593,9.671681590643265,2.66324596311754,-0.014320605616913042
2223,US-VA-137,Virginia,Orange,27655,33934,South,South Atlantic,7.706612913964197,10.227561822428779,10.432172740602885,2.8719731476473878,0.3780053823191034
3512,US-VA-139,Virginia,Page,22355,23975,South,South Atlantic,8.163940954755008,10.01480528866808,10.084766899751639,2.357109686902138,-0.5897378292037412
1664,US-VA-141,Virginia,Patrick,18860,18445,South,South Atlantic,7.416979621381154,9.844798556187449,9.822548610030776,2.532773840667155,-0.2595574896085919
388,US-VA-730,Virginia,Petersburg,18936,32326,South,South Atlantic,5.961005339623274,9.84882015119382,10.383627138969754,3.440532425648093,1.446675862133472
2410,US-VA-143,Virginia,Pittsylvania,21583,63077,South,South Atlantic,7.787382026484701,9.97966124675897,11.05211148129035,2.780632630763205,0.20632070882584813
1198,US-VA-735,Virginia,Poquoson,38444,12117,South,South Atlantic,7.088408778675395,10.556957915943174,9.402364704231523,3.195157853563329,0.9854670281027224
3817,US-VA-740,Virginia,Portsmouth,23138,95901,South,South Atlantic,8.247220052745229,10.049231566588833,11.47107168834584,2.71613133606712,0.08508334234771735
4349,US-VA-145,Virginia,Powhatan,31252,28108,South,South Atlantic,8.37770121259764,10.349838653116635,10.243809512312088,2.575985623477406,-0.17833613159672307
11642,US-VA-147,Virginia,Prince Edward,17208,23166,South,South Atlantic,9.362374527831681,9.753129670947565,10.05044096549229,1.4968304835690727,-2.2067283956634265
