eBird_count,eBird_code,State,County,PerCapitaIncome,Population,Region,Division,logcheck,logGDP,logpop,RDistance,RDistance_Deviation
37578,US-PA-011,Pennsylvania,Berks,26723,412078,Northeast,Middle Atlantic,10.5341740517535,10.1932798967973,12.9289679308012,-0.309367537405488,-0.045894048445292
7878,US-PA-013,Pennsylvania,Blair,23875,126940,Northeast,Middle Atlantic,8.97182934353085,10.0805871653489,11.7514698128605,-0.017170441101124,0.669376298468424
4450,US-PA-015,Pennsylvania,Bradford,23667,62624,Northeast,Middle Atlantic,8.40065937516029,10.0718369517632,11.0449038701958,0.026576980981358,0.776465773912502
76237,US-PA-017,Pennsylvania,Bucks,37466,625977,Northeast,Middle Atlantic,11.241602188131,10.531189134021,13.3470689081932,-0.224497988728123,0.161858431961415
27155,US-PA-019,Pennsylvania,Butler,30957,184535,Northeast,Middle Atlantic,10.2093164704689,10.3403544237838,12.1255944263686,-0.305441068918813,-0.036282431792933
5079,US-PA-021,Pennsylvania,Cambria,22659,142448,Northeast,Middle Atlantic,8.53286967080125,10.0283124029816,11.8667322998135,0.207813263680247,1.2201147370232
1313,US-PA-023,Pennsylvania,Cameron,22747,5000,Northeast,Middle Atlantic,7.1800698743028,10.0321885475519,8.51719319141624,-0.279278411741794,0.027761232952107
7913,US-PA-025,Pennsylvania,Carbon,24861,65074,Northeast,Middle Atlantic,8.97626225560919,10.1210555895172,11.0832803628603,-0.225599358586948,0.159162384632521
86291,US-PA-027,Pennsylvania,Centre,25545,154460,Northeast,Middle Atlantic,11.3654805842636,10.1481968817649,11.9476904421233,-1.13690833365891,-2.07163420776869
92576,US-PA-029,Pennsylvania,Chester,42210,503075,Northeast,Middle Atlantic,11.4357852077759,10.6504124387765,13.1284945433346,-0.297715364184614,-0.017370650754468
6514,US-PA-031,Pennsylvania,Clarion,21902,39720,Northeast,Middle Atlantic,8.78170898583618,9.9943332358357,10.5896101181591,-0.410607013080221,-0.293718533366935
4901,US-PA-033,Pennsylvania,Clearfield,21273,81536,Northeast,Middle Atlantic,8.49719454490955,9.96519394197211,11.3087999194918,-0.021215067762671,0.659475441985142
8077,US-PA-035,Pennsylvania,Clinton,21875,39501,Northeast,Middle Atlantic,8.9967757954423,9.99309971122582,10.5840812670245,-0.530359054675294,-0.586859996504925
3984,US-PA-037,Pennsylvania,Columbia,23681,67021,Northeast,Middle Atlantic,8.29004161870449,10.072428317836,11.1127612820991,0.110390914685433,0.981634210542931
18197,US-PA-039,Pennsylvania,Crawford,21741,88173,Northeast,Middle Atlantic,9.80901202431324,9.98695515777739,11.3870560726809,-0.669660614519924,-0.927856797280466
33850,US-PA-041,Pennsylvania,Cumberland,31791,237449,Northeast,Middle Atlantic,10.4296942783404,10.3669385098429,12.3777081425555,-0.304318117173345,-0.033533554084335
28691,US-PA-043,Pennsylvania,Dauphin,29234,269035,Northeast,Middle Atlantic,10.2643387637183,10.2830876944492,12.5025967616444,-0.246316429110394,0.108448991488787
38513,US-PA-045,Pennsylvania,Delaware,33179,559771,Northeast,Middle Atlantic,10.5587511256184,10.4096724246525,13.2352830505058,-0.027352443428713,0.644451737515414
2368,US-PA-047,Pennsylvania,Elk,23738,31799,Northeast,Middle Atlantic,7.7698009960039,10.0748324186165,10.3671901217329,0.125606535021886,1.0188805835364
27256,US-PA-049,Pennsylvania,Erie,24189,280518,Northeast,Middle Atlantic,10.2130289593408,10.0936532633531,12.544393173009,-0.367879004637368,-0.189124484321299
5039,US-PA-051,Pennsylvania,Fayette,20884,136145,Northeast,Middle Atlantic,8.5249629286806,9.94673859453044,11.8214757732263,0.126863403061125,1.02195727543315
3541,US-PA-053,Pennsylvania,Forest,13646,7696,Northeast,Middle Atlantic,8.1721644521119,9.52120171737537,8.94845599234554,-1.09660017714349,-1.97296372315784
15041,US-PA-055,Pennsylvania,Franklin,25741,150594,Northeast,Middle Atlantic,9.61853508465521,10.1558403304343,11.9223427529168,-0.229968145285016,0.14846801560339
3053,US-PA-057,Pennsylvania,Fulton,23201,14779,Northeast,Middle Atlantic,8.02387999273488,10.0519506601738,9.60096253321457,-0.320087801834602,-0.072136223176666
2877,US-PA-059,Pennsylvania,Greene,21819,38362,Northeast,Middle Atlantic,7.96450336355155,9.99053642882265,10.5548226652816,0.016819161617271,0.75257957199624
24627,US-PA-061,Pennsylvania,Huntingdon,20739,45874,Northeast,Middle Atlantic,10.1115986810164,9.93977126461338,10.7336537867542,-1.1209629499792,-2.03260144440277
16148,US-PA-063,Pennsylvania,Indiana,22933,88404,Northeast,Middle Atlantic,9.68955148197283,10.040332200264,11.3896724964708,-0.560163119049719,-0.659817475323701
2369,US-PA-065,Pennsylvania,Jefferson,21300,45015,Northeast,Middle Atlantic,7.77022320415879,9.96646235169752,10.7147510465426,0.158984993306428,1.10058783435645
6103,US-PA-067,Pennsylvania,Juniata,21628,24737,Northeast,Middle Atlantic,8.7165357325445,9.9817440505019,10.1160553774782,-0.564843952044817,-0.671275703631218
7593,US-PA-069,Pennsylvania,Lackawanna,25594,214275,Northeast,Middle Atlantic,8.93498204921323,10.1501132279975,12.2750155157671,0.243094935636079,1.30648087159032
62448,US-PA-071,Pennsylvania,Lancaster,26496,523306,Northeast,Middle Atlantic,11.0420894894204,10.184749057185,13.167921657993,-0.488179852388853,-0.483609372068395
8384,US-PA-073,Pennsylvania,Lawrence,22906,90374,Northeast,Middle Atlantic,9.03408040656082,10.0391541639577,11.4117118943929,-0.206235536456607,0.206563156056744
27362,US-PA-075,Pennsylvania,Lebanon,27074,134411,Northeast,Middle Atlantic,10.2169104684801,10.2063291367457,11.8086575489601,-0.540771645472009,-0.612349015819748
28739,US-PA-077,Pennsylvania,Lehigh,27923,352068,Northeast,Middle Atlantic,10.2660103643165,10.2372060009607,12.7715796177412,-0.191038740449712,0.243763448904645
18002,US-PA-079,Pennsylvania,Luzerne,24793,320827,Northeast,Middle Atlantic,9.79823814181703,10.1183166342463,12.6786573160214,-0.087816448160047,0.49644167791193
29457,US-PA-081,Pennsylvania,Lycoming,22987,116604,Northeast,Middle Atlantic,10.2906868518374,10.0426841177244,11.6665388576274,-0.771845650060171,-1.17799592167522
3580,US-PA-083,Pennsylvania,McKean,22426,43294,Northeast,Middle Atlantic,8.18311807939475,10.0179762790208,10.6757693362598,-0.034833152042204,0.626139683382068
8689,US-PA-085,Pennsylvania,Mercer,22831,116059,Northeast,Middle Atlantic,9.06981313683921,10.0358745405795,11.6618539614745,-0.138343224747476,0.372756995636796
5191,US-PA-087,Pennsylvania,Mifflin,20794,46698,Northeast,Middle Atlantic,8.55468163582723,9.94241976253792,10.7514566161874,-0.271593573810324,0.046572975993841
19167,US-PA-089,Pennsylvania,Monroe,25494,168947,Northeast,Middle Atlantic,9.86094532927045,10.1461984093429,12.037340335252,-0.322867506928109,-0.078940673500427
104402,US-PA-091,Pennsylvania,Montgomery,41472,804621,Northeast,Middle Atlantic,11.5560041113353,10.6327737797119,13.5981266380827,-0.203215348438632,0.213956285415945
5959,US-PA-093,Pennsylvania,Montour,29600,18379,Northeast,Middle Atlantic,8.69265796074698,10.2955296403122,9.81896398746548,-0.405562458731148,-0.281369950219045
21519,US-PA-095,Pennsylvania,Northampton,29266,298439,Northeast,Middle Atlantic,9.97669154479454,10.2841817116524,12.6063208358226,-0.061434117649413,0.561023081818412
4986,US-PA-097,Pennsylvania,Northumberland,22478,94444,Northeast,Middle Atlantic,8.5143892640835,10.0202923320782,11.4557623452369,0.06815998814569,0.878256970116473
6494,US-PA-099,Pennsylvania,Perry,26048,45808,Northeast,Middle Atlantic,8.77863395266279,10.1676962688023,10.7322140273379,-0.209947975075257,0.197475463905649
47909,US-PA-101,Pennsylvania,Philadelphia,22279,1536704,Northeast,Middle Atlantic,10.7770586571901,10.0113998097305,14.2451504210205,-0.139360200480104,0.370267536999868
7181,US-PA-103,Pennsylvania,Pike,27691,57179,Northeast,Middle Atlantic,8.87919392811032,10.2288627296335,10.953941977091,-0.130238853626134,0.392595715517302
4308,US-PA-105,Pennsylvania,Potter,22564,17487,Northeast,Middle Atlantic,8.36822903827628,10.0241109948599,9.76921302671366,-0.470351523715167,-0.439967340725155
16366,US-PA-107,Pennsylvania,Schuylkill,23021,147700,Northeast,Middle Atlantic,9.70296129108733,10.0441621218189,11.9029384685195,-0.376265092829862,-0.209652820456597
2834,US-PA-109,Pennsylvania,Snyder,23088,39711,Northeast,Middle Atlantic,7.94944442025063,10.0470682810137,10.5893835063819,0.084949058545664,0.919354997308499
9536,US-PA-111,Pennsylvania,Somerset,22192,77341,Northeast,Middle Atlantic,9.16282938930513,10.0074871425546,11.2559794949975,-0.357852802209031,-0.164581306514788
1968,US-PA-113,Pennsylvania,Sullivan,22923,6419,Northeast,Middle Atlantic,7.5847730776122,10.0398960523157,8.76701762131178,-0.407090463029261,-0.285110357561281
12006,US-PA-115,Pennsylvania,Susquehanna,24477,42948,Northeast,Middle Atlantic,9.39316180381179,10.1054891800969,10.667745360554,-0.618783458264244,-0.80331441932652
22739,US-PA-117,Pennsylvania,Tioga,22621,42267,Northeast,Middle Atlantic,10.0318367909638,10.0266339573578,10.6517619187214,-1.03691307727012,-1.82685545181406
3901,US-PA-119,Pennsylvania,Union,22259,44932,Northeast,Middle Atlantic,8.26898820950666,10.0105017001906,10.7129055147615,-0.074076001249431,0.530076968449753
2437,US-PA-121,Pennsylvania,Venango,22060,54590,Northeast,Middle Atlantic,7.79852305362521,10.0015212928075,10.9076059947758,0.241260277212044,1.30198980448518
3007,US-PA-123,Pennsylvania,Warren,24179,41429,Northeast,Middle Atlantic,8.00869818298853,10.0932397668206,10.6317363976814,0.106926743211892,0.97315425244962
12191,US-PA-125,Pennsylvania,Washington,28433,208047,Northeast,Middle Atlantic,9.40845325356515,10.2553057214135,12.2455192946965,0.078761207726661,0.904207734526159
4803,US-PA-127,Pennsylvania,Wayne,24005,52212,Northeast,Middle Atlantic,8.47699600166482,10.086017420965,10.8630676325087,-0.068045857497561,0.544838179522319
15849,US-PA-129,Pennsylvania,Westmoreland,28051,364090,Northeast,Middle Atlantic,9.67086168583243,10.2417795609393,12.8051563688042,0.126865517596466,1.02196245161199
4657,US-PA-131,Pennsylvania,Wyoming,24195,28177,Northeast,Middle Atlantic,8.44612674298238,10.0939012792274,10.2462613213044,-0.273113628604851,0.042852028270676
26969,US-PA-133,Pennsylvania,York,28132,436339,Northeast,Middle Atlantic,10.2024433372113,10.2446629974279,12.9861747431526,-0.077343915771217,0.522077428470591
11310,US-AZ-001,Arizona,Apache,12709,71978,West,Mountain,9.33344256911017,9.45006568288207,11.184115795751,-0.263871040922332,-1.16380079864371
158041,US-AZ-003,Arizona,Cochise,23608,131038,West,Mountain,11.9706097720173,10.0693409166228,11.7832426364552,-0.820094297224493,-2.40195112318499
76226,US-AZ-005,Arizona,Coconino,23382,134795,West,Mountain,11.2414578908258,10.0597217745668,11.8115103847843,-0.463474543736372,-1.60811724709966
10009,US-AZ-007,Arizona,Gila,20792,53335,West,Mountain,9.21123996721902,9.94232357632133,10.8843480550596,0.126772218954437,-0.294230759066774
7286,US-AZ-009,Arizona,Graham,17168,37168,West,Mountain,8.89370997756851,9.75080246487048,10.5232034550102,0.002334890921151,-0.571227659760485
2242,US-AZ-011,Arizona,Greenlee,20516,8679,West,Mountain,7.71512360363211,9.92896034850916,9.06866159364425,0.276700560044418,0.039509015520522
15640,US-AZ-012,Arizona,La Paz,22200,20408,West,Mountain,9.6575870140993,10.0078475678604,9.92368225982165,-0.370523159822376,-1.40120790834819
142069,US-AZ-013,Arizona,Maricopa,27256,3889161,West,Mountain,11.8640681340577,10.2130289593408,15.1737040110982,0.439692213295698,0.402327660882884
31851,US-AZ-015,Arizona,Mohave,20833,201680,West,Mountain,10.3688240576817,9.94429354692838,12.2144375618618,-0.009076556285627,-0.596629486998868
10620,US-AZ-017,Arizona,Navajo,16626,107326,West,Mountain,9.27049429479593,9.71872301409103,11.5836262105429,0.12753586291441,-0.292530891241829
275358,US-AZ-019,Arizona,Pima,25269,986891,West,Mountain,12.5258273481999,10.1373336269835,13.8023148766535,-0.346200247027635,-1.34706522008519
30643,US-AZ-021,Arizona,Pinal,20910,379128,West,Mountain,10.3301595302887,9.94798279242268,12.845629157917,0.210605050577521,-0.107619274370154
121437,US-AZ-023,Arizona,Santa Cruz,17664,47122,West,Mountain,11.707150888767,9.77928394907682,10.7604952622464,-1.30774779533619,-3.48746549193818
58825,US-AZ-025,Arizona,Yavapai,25186,211968,West,Mountain,10.9823222135956,10.1340435635658,12.2641905988648,-0.121828327203131,-0.847614393099727
11724,US-AZ-027,Arizona,Yuma,18840,199026,West,Mountain,9.36939330183078,9.84373754813035,12.2011907484386,0.379995188162459,0.269442366703966
26786,US-CO-001,Colorado,Adams,24195,452030,West,Mountain,10.1956346419471,10.0939012792274,13.0215038282933,0.456566159679325,0.439888985323137
7888,US-CO-003,Colorado,Alamosa,19487,15933,West,Mountain,8.97309789628247,9.87750285556414,9.67614770909051,-0.215664094714716,-1.05649236553556
45006,US-CO-005,Colorado,Arapahoe,32595,585333,West,Mountain,10.7145510931977,10.3919141813586,13.2799361950328,0.555500166088374,0.660115613310424
5661,US-CO-007,Colorado,Archuleta,29793,12109,West,Mountain,8.64135583403666,10.3020287455715,9.40170425675437,0.223464776817922,-0.078993584887269
5571,US-CO-009,Colorado,Baca,22318,3761,West,Mountain,8.62532985002082,10.0131488067456,8.23244015847034,-0.437305154713348,-1.54986431152967
6505,US-CO-011,Colorado,Bent,15081,6141,West,Mountain,8.78032639094661,9.62119095236069,8.7227428743294,-0.670658955195809,-2.06930876216469
96548,US-CO-013,Colorado,Boulder,38011,301072,West,Mountain,11.4777955729865,10.5456308705033,12.6151047177844,0.11827382701,-0.313148139138289
8135,US-CO-014,Colorado,Broomfield,37442,57171,West,Mountain,9.00393101965314,10.5305483479682,10.9538020557965,0.762684744194441,1.12130749933006
7628,US-CO-015,Colorado,Chaffee,27182,18063,West,Mountain,8.93958096672031,10.2103102685153,9.80162092613256,0.130128473654246,-0.286759752058836
2231,US-CO-017,Colorado,Cheyenne,23647,2189,West,Mountain,7.71020519443253,10.0709915359797,7.69120009752286,-0.091692179998262,-0.780531472672784
7525,US-CO-019,Colorado,Clear Creek,41716,9048,West,Mountain,8.92598608961708,10.6386400272411,9.11029901779596,0.256094132842745,-0.006360793478488
1368,US-CO-021,Colorado,Conejos,17316,8256,West,Mountain,7.2211050981825,9.75938620856187,9.01869548772134,0.37666209293605,0.262022912573728
1019,US-CO-023,Colorado,Costilla,20742,3552,West,Mountain,6.92657703322273,9.93991590914968,8.17526610411206,0.400290645036074,0.314619957230905
2275,US-CO-025,Colorado,Crowley,17187,5629,West,Mountain,7.72973533138505,9.75190856307669,8.63568708546403,-0.03031393471146,-0.643903790423654
2140,US-CO-027,Colorado,Custer,25761,4245,West,Mountain,7.6685611080159,10.1566169993406,8.35349709874545,0.244397229529345,-0.032398044653306
6160,US-CO-029,Colorado,Delta,24771,30659,West,Mountain,8.72583205652757,10.1174288930855,10.3306815361079,0.339806031587807,0.179981495206506
30682,US-CO-031,Colorado,Denver,33251,619297,West,Mountain,10.3314314424047,10.4118401208197,13.3363402427355,0.769309391538193,1.13605393282722
740,US-CO-033,Colorado,Dolores,22880,1709,West,Mountain,6.60665018619822,10.0380184454937,7.44366368311559,0.399614006590522,0.313113763267483
41960,US-CO-035,Colorado,Douglas,43634,293014,West,Mountain,10.6444720625102,10.683591941952,12.5879756684277,0.62764901412738,0.820718606088285
6596,US-CO-037,Colorado,Eagle,39497,52151,West,Mountain,8.79421868367949,10.5839799986378,10.8618986357005,0.883629618207665,1.39053021397636
53933,US-CO-041,Colorado,El Paso,28867,634423,West,Mountain,10.8954978144496,10.2704543531599,13.3604712033745,0.388459681185885,0.288284287938446
5221,US-CO-039,Colorado,Elbert,36077,23295,West,Mountain,8.56044423341055,10.4934108221608,10.0559940242509,0.655241275913074,0.882138849664413
14071,US-CO-043,Colorado,Fremont,18954,46850,West,Mountain,9.55187122078826,9.84977027003014,10.7547062876666,-0.166936682127609,-0.948025376740664
7096,US-CO-045,Colorado,Garfield,26603,56687,West,Mountain,8.86728652398942,10.1887792703653,10.9453001865319,0.531982747782138,0.607765951949948
2112,US-CO-047,Colorado,Gilpin,38022,5477,West,Mountain,7.65539064482615,10.5459202185516,8.60831278478372,0.670795290613636,0.916762012452412
7559,US-CO-049,Colorado,Grand,31684,14535,West,Mountain,8.93049418529218,10.3635671005842,9.58431481299298,0.189791675593475,-0.153949748149006
9861,US-CO-051,Colorado,Gunnison,27654,15421,West,Mountain,9.19634286233233,10.2275256619486,9.64348549585766,-0.04352378595416,-0.673308856497351
1589,US-CO-053,Colorado,Hinsdale,36365,809,West,Mountain,7.37086016653672,10.5013620525886,6.69579891705849,0.073307210554849,-0.413243613620256
2878,US-CO-055,Colorado,Huerfano,24058,6625,West,Mountain,7.96485088744731,10.088222860554,8.79860565085442,0.185940123180353,-0.1625232855124
9851,US-CO-057,Colorado,Jackson,25936,1371,West,Mountain,9.19532825185568,10.1633872439755,7.22329567956231,-1.02025609186249,-2.84751032658725
95143,US-CO-059,Colorado,Jefferson,36087,540669,West,Mountain,11.4631363019676,10.4936879686622,13.2005625406398,0.27017991503297,0.024994090720692
4606,US-CO-061,Colorado,Kiowa,22482,1423,West,Mountain,8.43511508038063,10.0204702680217,7.26052259808985,-0.700019187747568,-2.13466450026209
2960,US-CO-063,Colorado,Kit Carson,21850,8189,West,Mountain,7.99294454731811,9.99195620052374,9.01054706927019,0.163519862740319,-0.212430678678011
10987,US-CO-067,Colorado,La Plata,30151,52039,West,Mountain,9.30446803470088,10.3139733691012,10.8597487164541,0.393796579111946,0.300164197353105
1590,US-CO-065,Colorado,Lake,25029,7332,West,Mountain,7.37148929521428,10.1277904315702,8.9000036089596,0.569682702406943,0.69168587173938
97352,US-CO-069,Colorado,Larimer,30740,305798,West,Mountain,11.4860885550166,10.3333200170926,12.6306800322333,-0.067235582559304,-0.726091203027224
3038,US-CO-071,Colorado,Las Animas,22180,15136,West,Mountain,8.01895468315572,10.0069462609044,9.62483129129166,0.372213613971167,0.252120619543585
4818,US-CO-073,Colorado,Lincoln,19703,5442,West,Mountain,8.48011418317482,9.88852618739597,8.60190191934319,-0.328102185592507,-1.30677902135908
7800,US-CO-075,Colorado,Logan,22581,22607,West,Mountain,8.96187901267768,10.0248641237026,10.0260148718158,0.0369581706487,-0.494156403667483
25548,US-CO-077,Colorado,Mesa,26700,147432,West,Mountain,10.1483143146815,10.1924188443883,11.9011223315119,0.213931926981315,-0.100213663309495
1073,US-CO-079,Colorado,Mineral,42255,761,West,Mountain,6.9782137426307,10.6514779689786,6.63463335786169,0.395752525129852,0.304518123891445
4975,US-CO-081,Colorado,Moffat,24577,13447,West,Mountain,8.51218064959269,10.1095663252237,9.50651131182387,0.163203289867835,-0.213135368387342
6840,US-CO-083,Colorado,Montezuma,23548,25512,West,Mountain,8.8305430106166,10.0667961701482,10.1469042086899,0.18126633386998,-0.1729271183006
8644,US-CO-085,Colorado,Montrose,22897,41020,West,Mountain,9.06462071762678,10.0387611765937,10.6218150316264,0.197225614759425,-0.137401834902565
7233,US-CO-087,Colorado,Morgan,20680,28308,West,Mountain,8.88640916684928,9.93692232862237,10.2508997291957,0.076053767712231,-0.407129790443584
5110,US-CO-089,Colorado,Otero,19078,18817,West,Mountain,8.53895468319775,9.85629111770515,9.84251599554464,0.04752675424427,-0.470630786821127
3149,US-CO-091,Colorado,Ouray,33015,4475,West,Mountain,8.05484022110102,10.4047172826287,8.40626163070896,0.264475804093908,0.012296766884627
12684,US-CO-093,Colorado,Park,31504,16131,West,Mountain,9.44809663565824,10.3578698008789,9.68849816547779,-0.046452820578082,-0.679828873647139
2513,US-CO-095,Colorado,Phillips,20720,4383,West,Mountain,7.82923253754359,9.93885469637342,8.38548870041881,-0.014187271864759,-0.608005915584414
3369,US-CO-097,Colorado,Pitkin,51814,17173,West,Mountain,8.12237124340655,10.8554156620014,9.75109366198386,1.08721797919351,1.84371693778088
15013,US-CO-099,Colorado,Prowers,18941,12473,West,Mountain,9.61667177141231,9.84908416365674,9.43132158712571,-0.66147207764848,-2.04885881641383
20003,US-CO-101,Colorado,Pueblo,21940,160048,West,Mountain,9.90363754128725,9.99606673382922,11.983229049225,0.187316960452527,-0.159458452289287
1901,US-CO-103,Colorado,Rio Blanco,27586,6770,West,Mountain,7.55013534248843,10.2250636766355,8.82025636590632,0.529881786318044,0.603089221717721
2782,US-CO-105,Colorado,Rio Grande,20557,11913,West,Mountain,7.93092537248339,9.93095679452567,9.38538551979936,0.272596077823328,0.030372457606886
7869,US-CO-107,Colorado,Routt,34873,23409,West,Mountain,8.97068626853498,10.459468169809,10.0608758427849,0.417595857212144,0.35314127727513
3292,US-CO-109,Colorado,Saguache,20726,6200,West,Mountain,8.09925056179696,9.93914422974416,8.73230457103318,-0.035219553708719,-0.654823674992869
1050,US-CO-111,Colorado,San Juan,24711,659,West,Mountain,6.95654544315157,10.1150037676094,6.49072353450251,-0.088928099065535,-0.774378641655494
3001,US-CO-113,Colorado,San Miguel,40827,7496,West,Mountain,8.00670084544037,10.6170989062284,8.92212482391826,0.655633089110066,0.883011023978447
2845,US-CO-115,Colorado,Sedgwick,21536,2376,West,Mountain,7.95331834656043,9.97748123244445,7.77317368048254,-0.272821631398003,-1.18372477049625
9631,US-CO-117,Colorado,Summit,34025,28091,West,Mountain,9.17274234156086,10.4348508275197,10.2432045193222,0.356021108121573,0.216076178492884
6132,US-CO-119,Colorado,Teller,31075,23276,West,Mountain,8.7212762399917,10.3441589163789,10.0551780657766,0.444388538311366,0.412781658043948
4999,US-CO-121,Colorado,Washington,24977,4796,West,Mountain,8.51699317141357,10.1257106803906,8.47553751614741,-0.193815530078807,-1.00785756451239
39904,US-CO-123,Colorado,Weld,25468,258780,West,Mountain,10.5942318484798,10.1451780411369,12.4637335588699,0.138667856601838,-0.267751126209148
6355,US-CO-125,Colorado,Yuma,22498,10093,West,Mountain,8.75699718362355,10.0211816953528,9.21959739323886,-0.140740171935397,-0.889712069576973
52621,US-ID-001,Idaho,Ada,27452,401673,West,Mountain,10.8708705585946,10.2201943040285,12.9033936037493,0.212896750189109,-0.10251796192827
3830,US-ID-003,Idaho,Adams,21555,3937,West,Mountain,8.25062008217469,9.97836308718123,8.27817429094374,-0.247048451314065,-1.12635379414129
4067,US-ID-005,Idaho,Bannock,21327,83091,West,Mountain,8.31066090590723,9.96772915459759,11.3276916717292,0.737073607190601,1.06429723010113
1029,US-ID-007,Idaho,Bear Lake,21853,5957,West,Mountain,6.93634273583405,9.99209349087015,8.69232227762869,0.61581662873513,0.794379772449957
2805,US-ID-009,Idaho,Benewah,20198,9186,West,Mountain,7.9391588179568,9.9133388685865,9.12543586488574,0.164759703840573,-0.209670798282385
1521,US-ID-011,Idaho,Bingham,18872,45485,West,Mountain,7.32712329225929,9.84543462108751,10.7251378802562,0.937209691709578,1.50979920290066
6964,US-ID-013,Idaho,Blaine,35524,21294,West,Mountain,8.84850930088808,10.4779638033784,9.96618062187455,0.463466517738011,0.455249149561169
4100,US-ID-015,Idaho,Boise,24324,6944,West,Mountain,8.3187422526924,10.09921879624,8.84563325634019,0.023853798575428,-0.523326673611424
5647,US-ID-017,Idaho,Bonner,23221,40743,West,Mountain,8.63887970967284,10.0528123206467,10.6150393247722,0.421705903334956,0.362290220407553
4495,US-ID-019,Idaho,Bonneville,22657,105580,West,Mountain,8.41072094690572,10.0282241339375,11.5672242383776,0.813764179179804,1.23501007880321
2972,US-ID-021,Idaho,Boundary,19877,10866,West,Mountain,7.99699040583765,9.8973185633906,9.29339392711147,0.17815761473421,-0.179847112319639
1374,US-ID-023,Idaho,Butte,20995,2786,West,Mountain,7.22548147278229,9.95203959311829,7.93236215433975,0.162352329038415,-0.21502960314862
1087,US-ID-025,Idaho,Camas,21830,1267,West,Mountain,6.99117688712121,9.99104044954399,7.14440718032114,0.037290122808408,-0.493417479737896
15529,US-ID-027,Idaho,Canyon,17755,192153,West,Mountain,9.65046452256919,9.78442244537719,12.1660472086736,0.181759575110849,-0.171829165643031
680,US-ID-029,Idaho,Caribou,23586,6867,West,Mountain,6.52209279817015,10.0684085946499,8.83448260862068,0.94822562805325,1.53432062483782
6260,US-ID-031,Idaho,Cassia,17801,23054,West,Mountain,8.74193546409414,9.78700991447743,10.045594569161,-0.047881838032484,-0.683009859707856
711,US-ID-033,Idaho,Clark,20032,751,West,Mountain,6.56667242980324,9.90508627389982,6.62140565176413,0.010460686726227,-0.553139676924067
1125,US-ID-035,Idaho,Clearwater,20256,8638,West,Mountain,7.02553831463852,9.9162063249439,9.06392635352065,0.628079740263394,0.821677400419611
4348,US-ID-037,Idaho,Custer,23965,4331,West,Mountain,8.3774712482411,10.0843497115937,8.37355374121463,-0.191191391235546,-1.00201624392104
4890,US-ID-039,Idaho,Elmore,20646,26528,West,Mountain,8.49494758246892,9.93527687502554,10.185956057935,0.252619975692254,-0.0140942507812
473,US-ID-041,Idaho,Franklin,17620,12801,West,Mountain,6.15909538849193,9.77678989949017,9.45727857185611,1.0892313087551,1.84819859981469
5394,US-ID-043,Idaho,Fremont,19475,13088,West,Mountain,8.59304250369967,9.87688687073895,9.47945105884253,-0.08689729094475,-0.769858072432001
1337,US-ID-045,Idaho,Gem,20250,16722,West,Mountain,7.19818357710194,9.91591007253469,9.72448049671,0.752238343874456,1.09805386187436
2996,US-ID-047,Idaho,Gooding,18373,15278,West,Mountain,8.00503334463711,9.81863747461973,9.63416916410131,0.22157249117276,-0.083205803738487
4184,US-ID-049,Idaho,Idaho,19168,16269,West,Mountain,8.33902300574476,9.86099750091518,9.69701673550917,0.105771702221244,-0.340977809489659
5282,US-ID-051,Idaho,Jefferson,19598,26389,West,Mountain,8.57206009285708,9.88318279919576,10.1807025356381,0.166723655007133,-0.205299052321194
822,US-ID-053,Idaho,Jerome,17182,22391,West,Mountain,6.71174039505618,9.751617603198,10.0164143713913,0.953272148346903,1.54555415502304
9527,US-ID-055,Idaho,Kootenai,24685,140785,West,Mountain,9.16188515170678,10.113951050693,11.85498918294,0.610235539283567,0.781956293860287
26640,US-ID-057,Idaho,Latah,22322,37636,West,Mountain,10.1901691246543,10.0133280182157,10.5357163181267,-0.42197505943325,-1.51573959230723
3951,US-ID-059,Idaho,Lemhi,23998,7853,West,Mountain,8.28172399041139,10.0857257725243,8.96865090337487,0.075729842385723,-0.407850846680624
433,US-ID-061,Idaho,Lewis,19910,3851,West,Mountain,6.07073772800249,9.89897739705824,8.25608813381491,0.85648363407596,1.33010338233665
327,US-ID-063,Idaho,Lincoln,16530,5221,West,Mountain,5.78996017089725,9.71293219081507,8.56044423341055,0.949519849740136,1.53720155616079
2052,US-ID-065,Idaho,Madison,15133,37542,West,Mountain,7.62657020629066,9.62463306868703,10.5332155852264,0.536953673464092,0.618831208888861
1544,US-ID-067,Idaho,Minidoka,19597,20104,West,Mountain,7.34213173058472,9.88313177227905,9.90867407922343,0.708649226889087,1.00102469466423
8407,US-ID-069,Idaho,Nez Perce,24257,39458,West,Mountain,9.0368199711353,10.0964605145052,10.5829920940549,0.248182495929248,-0.02397205964025
1063,US-ID-071,Idaho,Oneida,18920,4257,West,Mountain,6.96885037834195,9.84797484260587,8.35631996582815,0.362537252101517,0.230581084017983
7978,US-ID-073,Idaho,Owyhee,15945,11474,West,Mountain,8.98444303246535,9.67690057944416,9.34783888516182,-0.507778069543822,-1.70673668495183
2198,US-ID-075,Idaho,Payette,19165,22629,West,Mountain,7.69530313496357,9.86084097781466,10.0269875485217,0.545932401235183,0.638817814227248
